,nu_e,nu_mu,nu_tau
97162795157710.78,0.21500615641809284,0.223586035164858,0.22125892583204182
98287887300003.16,0.20559763081621651,0.21377128903491843,0.21155434314987526
99426007395295.78,0.19653294673029822,0.20431507749296837,0.20220431048791573
100577306300173.7,0.1878011003475482,0.19520596081760647,0.19319750640517452
101741936618060.56,0.17939141617089316,0.18643284257630624,0.18452294868139085
102920052719442.66,0.17129353811691214,0.1779849600207482,0.17616998490356922
104111810762333.97,0.16349742080003132,0.1698518747081149,0.16812828326762394
105317368712971.81,0.15599332100486285,0.16202346334687617,0.16038782359458353
106536886366756.3,0.1487717893464809,0.1544899088635569,0.15293888855875265
107770525369432.34,0.14182366211863776,0.14724169168797863,0.14577205512601377
109018449238512.67,0.13514005332868992,0.14026958125313066,0.13887818619914089
110280823384955.3,0.1287123469180972,0.13356462770664754,0.13224842246762047
111557815135085.08,0.12253218916674091,0.12711815383010974,0.12587417445875154
112849593752776.22,0.11659148127875603,0.12092174716223879,0.11974711478654185
114156330461884.83,0.11088237214759689,0.11496725232211268,0.11385917059496134
115478198468945.81,0.10539725129838841,0.10924676352930375,0.10820251619277085
116815372986132.19,0.1001287420036068,0.10375261731534446,0.10276956587477828
118168031254478.31,0.09506969457066784,0.09847738542436137,0.09755296692756532
119536352567372.02,0.09021317979722308,0.09341386789729358,0.09254559281447848
120920518294320.72,0.08555248259201455,0.08855508633677611,0.08774053653717581
122320711904993.25,0.0810810957574738,0.08389427734783839,0.0831311041691622
123737118993535.06,0.07679271393126195,0.07942488615081317,0.07871080855792692
125169927303172.55,0.07268122768334309,0.0751405603622432,0.07447336319169134
126619326751094.17,0.06874071776543494,0.07103514393994637,0.07041267622711378
128085509453627.84,0.06496544950921965,0.06710267128775894,0.06652284467370635
129568669751702.16,0.06134986737042843,0.0633373615166451,0.06279814873176905
131069004236607.6,0.05788858961494738,0.05973361285744097,0.059233046279348264
132586711776056.08,0.05457640314409501,0.056285997222051715,0.055822167505130374
134121993540536.95,0.0514082584552726,0.05298925490854893,0.052560309682922274
135675053029986.25,0.0483792647347794,0.04983828944650867,0.04944243208418332
137246096100755.97,0.04548468507949896,0.04682816257882916,0.04646365102497556
138835330992904.56,0.042719931843894644,0.04395408937594493,0.04361923504339128
140442968357795.03,0.040080562109265895,0.04121143347904885,0.04090460020416313
142069221286018.16,0.03756227327119736,0.03859570246761912,0.03831530552592677
143714305335639.28,0.035160898742459895,0.0361025433483461,0.03584704852827721
145378438560766.06,0.032872403767738104,0.03372773816139088,0.033495660894671896
147061841540456.2,0.03069288134643433,0.03146719969980757,0.03125710424712721
148764737407950.0,0.028618548260536756,0.029316967338933086,0.029127466029563613
150487351880251.44,0.02664574120369876,0.02727320297152694,0.027102955495682368
152229913288042.34,0.024770913008252085,0.025332187045214262,0.025179899797974678
153992652605949.2,0.022990628966180836,0.023490314697933282,0.023354740173654465
155775803483159.88,0.021301563240693867,0.021744091987961872,0.02162402822410847
157579602274392.34,0.01970049536468304,0.02009013221470347,0.019984422284075237
159404288071221.97,0.018184306821992156,0.018525152326031108,0.01843268387638778
161250102733774.0,0.01674997770753552,0.017045969408209655,0.016965674248307645
163117290922783.97,0.015394583462529506,0.01564949725486454,0.015580350985865611
165006100132022.53,0.014115291680278988,0.014332743010496286,0.014273764701695231
166916780721105.8,0.012909358978143487,0.013092803884445715,0.013043055792191047
168849585948675.0,0.011774127931191657,0.011926863931247665,0.011885451259815697
170804772005970.78,0.010707024062622358,0.010832190892961162,0.0107982615960087
172782598050786.62,0.009705552885928694,0.009806133099192602,0.009778877720215849
174783326241821.75,0.008767296993228094,0.008846116420086845,0.008824767970086071
176807221773432.16,0.00788991318414267,0.007949641267862819,0.007933475138092089
178854552910776.94,0.007071129628907666,0.007114279641939083,0.007102613549252191
180925591025382.22,0.006308743059556832,0.006337672213388428,0.006329866175182256
183020610631105.3,0.005600615981506795,0.005617525443019838,0.005612981778242195
185139889420527.22,0.004944673898491814,0.004951608728803126,0.004949772080744029
